COUNTRY,PRODUCT,FLOW,UNIT,TIME,VALUE,YEAR,MONTH
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-06-01,1.42,2018,6
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-07-01,1.42,2018,7
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-08-01,1.4,2018,8
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-09-01,1.42,2018,9
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-10-01,1.44,2018,10
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-11-01,1.43,2018,11
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-12-01,1.38,2018,12
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-01-01,1.34,2019,1
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-02-01,1.33,2019,2
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-03-01,1.36,2019,3
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-04-01,1.37,2019,4
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-05-01,1.4,2019,5
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-06-01,1.37,2019,6
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-07-01,1.33,2019,7
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-08-01,1.32,2019,8
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-09-01,1.31,2019,9
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-10-01,1.33,2019,10
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-11-01,1.32,2019,11
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-12-01,1.35,2019,12
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-01-01,1.4,2020,1
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-02-01,1.32,2020,2
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-03-01,1.23,2020,3
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-04-01,1.01,2020,4
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-05-01,1.0,2020,5
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-06-01,1.14,2020,6
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-07-01,1.2,2020,7
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-08-01,1.23,2020,8
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-09-01,1.21,2020,9
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-10-01,1.17,2020,10
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-11-01,1.16,2020,11
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-12-01,1.24,2020,12
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-01-01,1.3,2021,1
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-02-01,1.37,2021,2
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-03-01,1.39,2021,3
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-04-01,1.41,2021,4
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-05-01,1.45,2021,5
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-06-01,1.46,2021,6
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-07-01,1.46,2021,7
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-08-01,1.45,2021,8
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-09-01,1.46,2021,9
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-10-01,1.55,2021,10
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-11-01,1.59,2021,11
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-12-01,1.49,2021,12
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-01-01,1.51,2022,1
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-02-01,1.63,2022,2
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-03-01,1.92,2022,3
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-04-01,1.97,2022,4
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-05-01,1.99,2022,5
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-06-01,2.15,2022,6
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-07-01,2.01,2022,7
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-08-01,1.83,2022,8
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-09-01,1.79,2022,9
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-10-01,1.86,2022,10
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-11-01,1.93,2022,11
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-12-01,1.79,2022,12
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-01-01,1.84,2023,1
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-02-01,1.79,2023,2
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-03-01,1.71,2023,3
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-04-01,1.7,2023,4
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-05-01,1.57,2023,5
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-06-01,1.52,2023,6
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-07-01,1.63,2023,7
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-08-01,1.74,2023,8
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-09-01,1.82,2023,9
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-10-01,1.83,2023,10
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-11-01,1.79,2023,11
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2023-12-01,1.74,2023,12
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2024-01-01,1.75,2024,1
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2024-02-01,1.8,2024,2
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2024-03-01,1.84,2024,3
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2024-04-01,1.8,2024,4
Latvia,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2024-05-01,1.76,2024,5
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-01-01,0.81,2015,1
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-02-01,0.8,2015,2
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-03-01,0.83,2015,3
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-04-01,0.78,2015,4
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-05-01,0.81,2015,5
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-06-01,0.83,2015,6
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-07-01,0.8,2015,7
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-08-01,0.74,2015,8
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-09-01,0.69,2015,9
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-10-01,0.69,2015,10
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-11-01,0.69,2015,11
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2015-12-01,0.69,2015,12
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-01-01,0.63,2016,1
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-02-01,0.59,2016,2
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-03-01,0.61,2016,3
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-04-01,0.59,2016,4
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-05-01,0.61,2016,5
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-06-01,0.65,2016,6
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-07-01,0.65,2016,7
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-08-01,0.63,2016,8
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-09-01,0.64,2016,9
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-10-01,0.67,2016,10
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-11-01,0.71,2016,11
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2016-12-01,0.73,2016,12
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-01-01,0.8,2017,1
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-02-01,0.8,2017,2
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-03-01,0.79,2017,3
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-04-01,0.74,2017,4
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-05-01,0.72,2017,5
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-06-01,0.7,2017,6
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-07-01,0.68,2017,7
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-08-01,0.69,2017,8
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-09-01,0.74,2017,9
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-10-01,0.78,2017,10
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-11-01,0.87,2017,11
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2017-12-01,0.89,2017,12
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-01-01,0.87,2018,1
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-02-01,0.87,2018,2
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-03-01,0.87,2018,3
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-04-01,0.82,2018,4
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-05-01,0.87,2018,5
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-06-01,0.92,2018,6
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-07-01,0.92,2018,7
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-08-01,0.91,2018,8
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-09-01,0.93,2018,9
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-10-01,0.95,2018,10
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-11-01,1.0,2018,11
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2018-12-01,0.94,2018,12
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-01-01,0.9,2019,1
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-02-01,0.9,2019,2
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-03-01,0.93,2019,3
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-04-01,0.89,2019,4
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-05-01,0.92,2019,5
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-06-01,0.89,2019,6
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-07-01,0.85,2019,7
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-08-01,0.85,2019,8
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-09-01,0.84,2019,9
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-10-01,0.86,2019,10
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-11-01,0.9,2019,11
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2019-12-01,0.91,2019,12
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-01-01,0.92,2020,1
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-02-01,0.85,2020,2
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-03-01,0.75,2020,3
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-04-01,0.49,2020,4
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-05-01,0.48,2020,5
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-06-01,0.6,2020,6
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-07-01,0.66,2020,7
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-08-01,0.66,2020,8
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-09-01,0.65,2020,9
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-10-01,0.61,2020,10
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-11-01,0.65,2020,11
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2020-12-01,0.71,2020,12
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-01-01,0.77,2021,1
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-02-01,0.85,2021,2
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-03-01,0.88,2021,3
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-04-01,0.85,2021,4
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-05-01,0.88,2021,5
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-06-01,0.89,2021,6
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-07-01,0.9,2021,7
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-08-01,0.88,2021,8
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-09-01,0.9,2021,9
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-10-01,1.0,2021,10
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-11-01,1.1,2021,11
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2021-12-01,1.0,2021,12
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-01-01,1.02,2022,1
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-02-01,1.14,2022,2
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-03-01,1.45,2022,3
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-04-01,1.46,2022,4
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-05-01,1.49,2022,5
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-06-01,1.64,2022,6
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-07-01,1.54,2022,7
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-08-01,1.35,2022,8
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-09-01,1.32,2022,9
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-10-01,1.39,2022,10
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-11-01,1.49,2022,11
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-12-01,1.33,2022,12
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-01-01,1.37,2023,1
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-02-01,1.33,2023,2
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-03-01,1.25,2023,3
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-04-01,1.19,2023,4
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-05-01,1.06,2023,5
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-06-01,1.01,2023,6
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-07-01,1.1,2023,7
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-08-01,1.21,2023,8
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-09-01,1.31,2023,9
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-10-01,1.33,2023,10
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-11-01,1.35,2023,11
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-12-01,1.27,2023,12
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-01-01,1.27,2024,1
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-02-01,1.35,2024,2
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-03-01,1.37,2024,3
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-04-01,1.31,2024,4
Latvia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-05-01,1.25,2024,5
Lithuania,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-01-01,1.24,2015,1
Lithuania,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-02-01,1.2,2015,2
Lithuania,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-03-01,1.25,2015,3
